[offtarget] Loaded 37 unique guides, max_mismatches=3
[offtarget]   NW_020192158.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192159.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192160.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192161.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192162.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192163.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192164.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192166.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192167.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192168.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192169.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192170.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192171.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192172.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192173.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192174.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192175.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192176.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192177.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192178.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192179.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192180.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192181.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192182.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192183.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192184.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020192185.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192186.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192187.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192188.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020192189.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020192190.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020192192.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192193.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192194.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020192196.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192197.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192198.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192199.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192201.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192202.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192203.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192204.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192205.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192207.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192208.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192209.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192210.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192211.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020192212.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192213.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192214.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192215.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192216.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192217.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192218.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020192219.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192220.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192221.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192222.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020192223.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192224.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192225.1 — 0.2 Mb, 0 hits in 0.00s
[offtarget]   NW_020192226.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192228.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192229.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192230.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192232.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192234.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192235.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192236.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192237.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192238.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192239.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192240.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192241.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192242.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192243.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020192244.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192245.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192246.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020192247.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192248.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192251.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192252.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192253.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192254.1 — 0.4 Mb, 0 hits in 0.00s
[offtarget]   NW_020192255.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192256.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192258.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020192259.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192260.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192261.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192262.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192264.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020192265.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192266.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192267.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192268.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020192269.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192270.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192271.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192272.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192273.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192274.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192275.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192276.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192277.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192279.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192280.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192281.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192282.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192283.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192284.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192285.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192286.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192287.1 — 0.5 Mb, 0 hits in 0.00s
[offtarget]   NW_020192288.1 — 0.3 Mb, 0 hits in 0.00s
[offtarget]   NW_020192289.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020192290.1 — 0.4 Mb, 0 hits in 0.00s
[offtarget]   NW_020192291.1 — 1.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020192292.1 — 8.9 Mb, 0 hits in 0.00s
[offtarget]   NW_020192293.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020192294.1 — 0.9 Mb, 0 hits in 0.00s
[offtarget]   NC_006853.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget] Done. 0 total hits across 1958 chroms in 4.3s → data/crispr_guides/offtargets_novel52_cow_3mm.csv
        4.31 real         3.55 user         1.02 sys
          2951593984  maximum resident set size
                   0  average shared memory size
                   0  average unshared data size
                   0  average unshared stack size
              180359  page reclaims
                   0  page faults
                   0  swaps
                   0  block input operations
                   0  block output operations
                   0  messages sent
                   0  messages received
                   0  signals received
                 111  voluntary context switches
               14331  involuntary context switches
         65050311972  instructions retired
         16115498542  cycles elapsed
          2947975712  peak memory footprint
