[offtarget] Loaded 37 unique guides, max_mismatches=3
[offtarget]   NW_022176127.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176128.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176129.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176130.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176131.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176132.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176133.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176134.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176135.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176136.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176137.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176138.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176139.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176140.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176141.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176142.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176143.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176144.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176145.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176146.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176147.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176148.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176149.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176150.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176151.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176152.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176153.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176154.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176155.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176156.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176157.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176158.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176159.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176160.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176161.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176162.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176163.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176164.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176165.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176166.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176167.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176168.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176169.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176170.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176171.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176172.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176173.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176174.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176175.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176176.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176177.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176178.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176179.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176180.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176181.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176182.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176183.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176184.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176185.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176186.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176187.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176188.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176189.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176190.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176191.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176192.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176193.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176194.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176195.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176196.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176197.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176198.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176199.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176200.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_022176201.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176202.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176203.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176204.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176205.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176206.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176207.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176208.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176209.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176210.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176211.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176212.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176213.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176214.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176215.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176216.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176217.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176218.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176219.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176220.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176221.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176222.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176223.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176224.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176225.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176226.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176227.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176228.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176229.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176230.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176231.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176232.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176233.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176234.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176235.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176236.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176237.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176238.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176239.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176240.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176241.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176242.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176243.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176244.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176245.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176246.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176247.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176248.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176249.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176250.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176251.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176252.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176253.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176254.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176255.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176256.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176257.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176258.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176259.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176260.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176261.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176262.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176263.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176264.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176265.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176266.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176267.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176268.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176269.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176270.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176271.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176272.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176273.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176274.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176275.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176276.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176277.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176278.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176279.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176280.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176281.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176282.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176283.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176284.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176285.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176286.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176287.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176288.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176289.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176290.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176291.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176292.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176293.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176294.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176295.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176296.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176297.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176298.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176299.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176300.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176301.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176302.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176303.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176304.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176305.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176306.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176307.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176308.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176309.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176310.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176311.1 — 0.2 Mb, 0 hits in 0.00s
[offtarget]   NW_022176312.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176313.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176314.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176315.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176316.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176317.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176318.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176319.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176320.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176321.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176322.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176323.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176324.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176325.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176326.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176327.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176328.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176329.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176330.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176331.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176332.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176333.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176334.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176335.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176336.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176337.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176338.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176339.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176340.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176341.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176342.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176343.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176344.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176345.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176346.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176347.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176348.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176349.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176350.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176351.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176352.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176353.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176354.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176355.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176356.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176357.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176358.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176359.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176360.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176361.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176362.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176363.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176364.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176365.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176366.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176367.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176368.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176369.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176370.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176371.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176372.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176373.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176374.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176375.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176376.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176377.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176378.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176379.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176380.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176381.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176382.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176383.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176384.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176385.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176386.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176387.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176388.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176389.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176390.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176391.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176392.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176393.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176394.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176395.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176396.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176397.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176398.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176399.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176400.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176401.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176402.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176403.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176404.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176405.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176406.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176407.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176408.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176409.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176410.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176411.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176412.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176413.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176414.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176415.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176416.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176417.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176418.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176419.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176420.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176421.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176422.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176423.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176424.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176425.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176426.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176427.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176428.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176429.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176430.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176431.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176432.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176433.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176434.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176435.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176436.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176437.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176438.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176439.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176440.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176441.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176442.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176443.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176444.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176445.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176446.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176447.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176448.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176449.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176450.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176451.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176452.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176453.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176454.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176455.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176456.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176457.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176458.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176459.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176460.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176461.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176462.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176463.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176464.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176465.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176466.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176467.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176468.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176469.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176470.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176471.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176472.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176473.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176474.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176475.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176476.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176477.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176478.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176479.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176480.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176481.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176482.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176483.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176484.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176485.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176486.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176487.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176488.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176489.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176490.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176491.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176492.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022176493.1 — 0.0 Mb, 0 hits in 0.00s
